OLD NAME,NEW NAME
EN-RT-60-US-CHARLIE-KHEIRA-260515.zip,ES-RT-US_CHARLIE-260515.zip
EN-RT-60-US-CHURCHOPENS-TABISH-220615.zip,ES-RT-US_CHURCHOPENS-220615.zip
EN-RT-60-US-CLEVELAND-TABISH-250515.zip,ES-RT-US_CLEVELAND-250515.zip
EN-RT-60-US-CLINTONANNOUNCE-SAKHR-130415.zip,ES-RT-US_CLINTONANNOUNCE-130415.zip
EN-RT-60-US-COSBY-TABISH-070715.zip,ES-RT-US_COSBY-070715.zip
EN-RT-60-US-DAILYSHOW-290915.zip,ES-RT-US_DAILYSHOW-290915.zip
EN-RT-60-US-DALLASSHOOTING-TABISH-140615.zip,ES-RT-US_DALLASSHOOTING-140615.zip
EN-RT-60-US-DAMONSPLAIN-150915.zip,ES-RT-US_DAMONSPLAIN-150915.zip
EN-RT-60-US-DIVORESELFIES-080915.zip,ES-RT-US_DIVORESELFIES-080915.zip
EN-RT-60-US-DRONES-SAKHR-120415.zip,ES-RT-US_DRONES-120415.zip
EN-RT-60-US-EMMYSDIVERSITY-210915.zip,ES-RT-US_EMMYSDIVERSITY-210915.zip
EN-RT-60-US-FERGUSONGUN-120815.zip,ES-RT-US_FERGUSONGUN-120815.zip
EN-RT-60-US-FERGUSONVOTE-080415.zip,ES-RT-US_FERGUSONVOTE-080415.zip
EN-RT-60-US-FLAGPROTEST-TABISH-210615.zip,ES-RT-US_FLAGPROTEST-210615.zip
EN-RT-60-US-FREEFOOD-SAKHR-150415.zip,ES-RT-US_FREEFOOD-150415.zip
EN-RT-60-US-FREERANGEKIDS-KHEIRA-270515.zip,ES-RT-US_FREERANGEKIDS-270515.zip
EN-RT-60-US-GARDENASHOOTING-TABISH-150715.zip,ES-RT-US_GARDENASHOOTING-150715.zip
EN-RT-60-US-GAYCLERK-TABISH-080715.zip,ES-RT-US_GAYCLERK-080715.zip
EN-RT-60-US-GRENIER911-140915.zip,ES-RT-US_GRENIER911-140915.zip
EN-RT-60-US-HANDICAP-COP-120815.zip,ES-RT-US_HANDICAPCOP-120815.zip
